frame,person,x,y
1380,1,0.2920,0.4701
1381,1,0.2920,0.4701
1382,1,0.2917,0.4729
1383,1,0.2908,0.4743
1384,1,0.2899,0.4740
1385,1,0.2904,0.4794
1386,1,0.2904,0.4794
1387,1,0.2921,0.4794
1388,1,0.2904,0.4771
1389,1,0.2877,0.4851
1390,1,0.2937,0.4766
1391,1,0.2937,0.4766
1408,1,0.2889,0.4934
1411,1,0.2939,0.4848
1412,1,0.2966,0.4853
1414,1,0.2991,0.4774
1417,1,0.3113,0.5090
1419,1,0.3104,0.5251
1428,1,0.3329,0.5047
1436,1,0.3293,0.5156
1449,1,0.3354,0.4916
1450,1,0.3378,0.4921
1451,1,0.3378,0.4921
1452,1,0.3328,0.4824
1457,1,0.3265,0.5060
1458,1,0.3265,0.5060
1459,1,0.3232,0.4789
1460,1,0.3397,0.4931
1461,1,0.3397,0.4931
1465,1,0.3499,0.4917
1476,1,0.3407,0.4834
1482,1,0.3740,0.4873
1484,1,0.3522,0.5041
1485,1,0.3541,0.5028
1486,1,0.3541,0.5028
1489,1,0.3721,0.5021
1494,1,0.3741,0.5392
1497,1,0.3781,0.5184
1498,1,0.3810,0.5278
1499,1,0.3827,0.5323
1500,1,0.3827,0.5323
1501,1,0.3853,0.5155
1506,1,0.3887,0.5098
1507,1,0.3866,0.5169
1508,1,0.3889,0.5254
1509,1,0.3925,0.5224
1510,1,0.3925,0.5224
1512,1,0.4098,0.5179
1513,1,0.4098,0.5179
1514,1,0.4112,0.4938
1519,1,0.4068,0.5131
1521,1,0.4084,0.4987
1522,1,0.4292,0.5232
1523,1,0.4292,0.5232
1524,1,0.4222,0.5248
1525,1,0.4150,0.5186
1526,1,0.4237,0.5131
1527,1,0.4237,0.5131
1532,1,0.4200,0.5055
1533,1,0.4200,0.5055
1534,1,0.4203,0.4931
1543,1,0.4291,0.5136
1544,1,0.4291,0.5136
1545,1,0.2502,0.7732
1546,1,0.2520,0.7752
1547,1,0.2520,0.7752
1548,1,0.2498,0.7772
1549,1,0.2498,0.7772
1550,1,0.2520,0.7779
1551,1,0.2520,0.7779
1552,1,0.2513,0.7758
1553,1,0.2490,0.7759
1554,1,0.2490,0.7759
1555,1,0.2440,0.7765
1556,1,0.2458,0.7792
1557,1,0.4323,0.5419
1557,2,0.2546,0.7811
1558,1,0.4323,0.5419
1558,2,0.2546,0.7811
1559,1,0.2537,0.7785
1559,2,0.4297,0.5210
1560,1,0.4356,0.5189
1560,2,0.2542,0.7777
1561,1,0.2532,0.7809
1561,2,0.4225,0.4940
1562,1,0.2532,0.7809
1562,2,0.4225,0.4940
1563,1,0.2532,0.7809
1563,2,0.4225,0.4940
1564,1,0.2512,0.7779
1564,2,0.4562,0.5302
1565,1,0.2512,0.7779
1565,2,0.4562,0.5302
1566,1,0.4622,0.5407
1566,2,0.2502,0.7829
1567,1,0.4622,0.5407
1567,2,0.2502,0.7829
1568,1,0.2499,0.7796
1569,1,0.4475,0.5198
1569,2,0.2498,0.7787
1570,1,0.4467,0.5130
1570,2,0.2492,0.7829
1571,1,0.4467,0.5130
1571,2,0.2492,0.7829
1572,1,0.4501,0.5064
1574,1,0.4472,0.5075
1574,2,0.2623,0.8394
1575,1,0.4472,0.5075
1575,2,0.2623,0.8394
1576,1,0.4492,0.5250
1577,1,0.4413,0.5214
1578,1,0.4486,0.5203
1579,1,0.4501,0.5239
1580,1,0.4501,0.5239
1581,1,0.4611,0.5251
1582,1,0.4617,0.5318
1583,1,0.4575,0.5356
1584,1,0.4575,0.5356
1589,1,0.4600,0.5141
1590,1,0.4626,0.5290
1591,1,0.4589,0.5288
1595,1,0.4674,0.5098
1596,1,0.4722,0.5329
1597,1,0.4722,0.5329
1598,1,0.4732,0.5394
1599,1,0.4824,0.5574
1600,1,0.4892,0.5873
1601,1,0.4824,0.6112
1602,1,0.4824,0.6112
1608,1,0.4651,0.6128
1614,1,0.4848,0.5817
1615,1,0.4848,0.5817
1616,1,0.4868,0.5334
1617,1,0.4871,0.5271
1618,1,0.4842,0.5241
1619,1,0.4827,0.5211
1620,1,0.4827,0.5211
1621,1,0.4810,0.5140
1622,1,0.4810,0.5140
1623,1,0.4784,0.5300
1624,1,0.4784,0.5300
1625,1,0.4692,0.5347
1626,1,0.4691,0.5339
1628,1,0.4777,0.5349
1629,1,0.4772,0.5325
1630,1,0.4772,0.5325
1631,1,0.4753,0.5377
1632,1,0.4718,0.5383
1633,1,0.4783,0.5403
1634,1,0.4775,0.5336
1635,1,0.4775,0.5336
1637,1,0.4780,0.5278
1638,1,0.4780,0.5278
1639,1,0.4735,0.5355
1640,1,0.4715,0.5310
